parameter,value,domain,congruency,par_class
mu_alphaV_inc,0.0262518,V,inc,learning
mu_alphaP_con,0.0579944,P,con,learning
mu_alphaP_inc,0.0255992,P,inc,learning
mu_alphaV_con,0.0745602,V,con,learning
mu_alphaV_inc,0.031959,V,inc,learning
mu_alphaP_con,0.0654353,P,con,learning
mu_alphaP_inc,0.019246,P,inc,learning
mu_alphaV_con,0.0731711,V,con,learning
mu_alphaV_inc,0.0274048,V,inc,learning
mu_alphaP_con,0.0650232,P,con,learning
mu_alphaP_inc,0.018455,P,inc,learning
mu_alphaV_con,0.0764327,V,con,learning
mu_alphaV_inc,0.0274432,V,inc,learning
mu_alphaP_con,0.0519004,P,con,learning
mu_alphaP_inc,0.0184265,P,inc,learning
mu_alphaV_con,0.0791217,V,con,learning
mu_alphaV_inc,0.0252379,V,inc,learning
mu_alphaP_con,0.0533421,P,con,learning
mu_alphaP_inc,0.0229276,P,inc,learning
mu_alphaV_con,0.0867513,V,con,learning
mu_alphaV_inc,0.0306667,V,inc,learning
mu_alphaP_con,0.0649524,P,con,learning
mu_alphaP_inc,0.0153967,P,inc,learning
mu_alphaV_con,0.0764739,V,con,learning
mu_alphaV_inc,0.0322553,V,inc,learning
mu_alphaP_con,0.0609786,P,con,learning
mu_alphaP_inc,0.019618,P,inc,learning
mu_alphaV_con,0.0734012,V,con,learning
mu_alphaV_inc,0.0347239,V,inc,learning
mu_alphaP_con,0.0635526,P,con,learning
mu_alphaP_inc,0.0203179,P,inc,learning
mu_alphaV_con,0.077651,V,con,learning
mu_alphaV_inc,0.029194,V,inc,learning
mu_alphaP_con,0.0608544,P,con,learning
mu_alphaP_inc,0.0167996,P,inc,learning
mu_alphaV_con,0.077023,V,con,learning
mu_alphaV_inc,0.0333488,V,inc,learning
mu_alphaP_con,0.0634217,P,con,learning
mu_alphaP_inc,0.0219028,P,inc,learning
mu_alphaV_con,0.0827255,V,con,learning
mu_alphaV_inc,0.0287472,V,inc,learning
mu_alphaP_con,0.0650346,P,con,learning
mu_alphaP_inc,0.0183115,P,inc,learning
mu_alphaV_con,0.074894,V,con,learning
mu_alphaV_inc,0.0344174,V,inc,learning
mu_alphaP_con,0.0724007,P,con,learning
mu_alphaP_inc,0.0161615,P,inc,learning
mu_alphaV_con,0.0809044,V,con,learning
mu_alphaV_inc,0.0231388,V,inc,learning
mu_alphaP_con,0.0508059,P,con,learning
mu_alphaP_inc,0.0255832,P,inc,learning
mu_alphaV_con,0.0832374,V,con,learning
mu_alphaV_inc,0.0338911,V,inc,learning
mu_alphaP_con,0.0536852,P,con,learning
mu_alphaP_inc,0.0262443,P,inc,learning
mu_alphaV_con,0.0863971,V,con,learning
mu_alphaV_inc,0.0220847,V,inc,learning
mu_alphaP_con,0.0693489,P,con,learning
mu_alphaP_inc,0.0170329,P,inc,learning
mu_alphaV_con,0.0676119,V,con,learning
mu_alphaV_inc,0.0285942,V,inc,learning
mu_alphaP_con,0.0500731,P,con,learning
mu_alphaP_inc,0.0139209,P,inc,learning
mu_alphaV_con,0.088634,V,con,learning
mu_alphaV_inc,0.0346898,V,inc,learning
mu_alphaP_con,0.0743629,P,con,learning
mu_alphaP_inc,0.0269521,P,inc,learning
mu_alphaV_con,0.0828045,V,con,learning
mu_alphaV_inc,0.0354514,V,inc,learning
mu_alphaP_con,0.0602359,P,con,learning
mu_alphaP_inc,0.022332,P,inc,learning
mu_alphaV_con,0.0806323,V,con,learning
mu_alphaV_inc,0.0260802,V,inc,learning
mu_alphaP_con,0.0699275,P,con,learning
mu_alphaP_inc,0.0195001,P,inc,learning
mu_alphaV_con,0.0700306,V,con,learning
mu_alphaV_inc,0.0305315,V,inc,learning
mu_alphaP_con,0.0714471,P,con,learning
mu_alphaP_inc,0.0279499,P,inc,learning
mu_alphaV_con,0.0757734,V,con,learning
mu_alphaV_inc,0.025123,V,inc,learning
mu_alphaP_con,0.0622807,P,con,learning
mu_alphaP_inc,0.0193092,P,inc,learning
mu_alphaV_con,0.0772103,V,con,learning
mu_alphaV_inc,0.0265113,V,inc,learning
mu_alphaP_con,0.0500358,P,con,learning
mu_alphaP_inc,0.0208736,P,inc,learning
mu_alphaV_con,0.0875076,V,con,learning
mu_alphaV_inc,0.0262965,V,inc,learning
mu_alphaP_con,0.0532267,P,con,learning
mu_alphaP_inc,0.0262377,P,inc,learning
mu_alphaV_con,0.0697069,V,con,learning
mu_alphaV_inc,0.0277142,V,inc,learning
mu_alphaP_con,0.0748026,P,con,learning
mu_alphaP_inc,0.0273805,P,inc,learning
mu_alphaV_con,0.0824385,V,con,learning
mu_alphaV_inc,0.0240581,V,inc,learning
mu_alphaP_con,0.0629259,P,con,learning
mu_alphaP_inc,0.0203546,P,inc,learning
mu_alphaV_con,0.0736101,V,con,learning
mu_alphaV_inc,0.035056,V,inc,learning
mu_alphaP_con,0.0541368,P,con,learning
mu_alphaP_inc,0.0223132,P,inc,learning
mu_alphaV_con,0.0679525,V,con,learning
mu_alphaV_inc,0.0320565,V,inc,learning
mu_alphaP_con,0.0601265,P,con,learning
mu_alphaP_inc,0.0177772,P,inc,learning
mu_alphaV_con,0.0834978,V,con,learning
mu_alphaV_inc,0.0295327,V,inc,learning
mu_alphaP_con,0.0611067,P,con,learning
mu_alphaP_inc,0.0191516,P,inc,learning
mu_alphaV_con,0.0768486,V,con,learning
mu_alphaV_inc,0.0310309,V,inc,learning
mu_alphaP_con,0.0610738,P,con,learning
mu_alphaP_inc,0.0237893,P,inc,learning
mu_alphaV_con,0.0754612,V,con,learning
mu_alphaV_inc,0.0284157,V,inc,learning
mu_alphaP_con,0.0559624,P,con,learning
mu_alphaP_inc,0.0208756,P,inc,learning
mu_alphaV_con,0.0803967,V,con,learning
mu_alphaV_inc,0.0268211,V,inc,learning
mu_alphaP_con,0.0662396,P,con,learning
mu_alphaP_inc,0.0157403,P,inc,learning
mu_alphaV_con,0.0696349,V,con,learning
mu_alphaV_inc,0.027498,V,inc,learning
mu_alphaP_con,0.0633402,P,con,learning
mu_alphaP_inc,0.0255723,P,inc,learning
mu_alphaV_con,0.0734082,V,con,learning
mu_alphaV_inc,0.0309967,V,inc,learning
mu_alphaP_con,0.0564049,P,con,learning
mu_alphaP_inc,0.0228361,P,inc,learning
mu_alphaV_con,0.0755114,V,con,learning
mu_alphaV_inc,0.0277057,V,inc,learning
mu_alphaP_con,0.0598912,P,con,learning
mu_alphaP_inc,0.0235312,P,inc,learning
mu_alphaV_con,0.0862584,V,con,learning
mu_alphaV_inc,0.0276839,V,inc,learning
mu_alphaP_con,0.0625563,P,con,learning
mu_alphaP_inc,0.026342,P,inc,learning
mu_alphaV_con,0.0887772,V,con,learning
mu_alphaV_inc,0.0278632,V,inc,learning
mu_alphaP_con,0.0605528,P,con,learning
mu_alphaP_inc,0.0233766,P,inc,learning
mu_alphaV_con,0.0902653,V,con,learning
mu_alphaV_inc,0.0276137,V,inc,learning
mu_alphaP_con,0.0518577,P,con,learning
mu_alphaP_inc,0.0200318,P,inc,learning
mu_alphaV_con,0.0657292,V,con,learning
mu_alphaV_inc,0.028596,V,inc,learning
mu_alphaP_con,0.0662663,P,con,learning
mu_alphaP_inc,0.0170307,P,inc,learning
mu_alphaV_con,0.090267,V,con,learning
mu_alphaV_inc,0.0291092,V,inc,learning
mu_alphaP_con,0.0653233,P,con,learning
mu_alphaP_inc,0.0182406,P,inc,learning
mu_alphaV_con,0.0813212,V,con,learning
mu_alphaV_inc,0.0290325,V,inc,learning
mu_alphaP_con,0.05387,P,con,learning
mu_alphaP_inc,0.0179491,P,inc,learning
mu_alphaV_con,0.0717391,V,con,learning
mu_alphaV_inc,0.02831,V,inc,learning
mu_alphaP_con,0.0665023,P,con,learning
mu_alphaP_inc,0.0171485,P,inc,learning
mu_alphaV_con,0.0789015,V,con,learning
mu_alphaV_inc,0.0298778,V,inc,learning
mu_alphaP_con,0.0626102,P,con,learning
mu_alphaP_inc,0.0232458,P,inc,learning
mu_alphaV_con,0.0745723,V,con,learning
mu_alphaV_inc,0.0282483,V,inc,learning
mu_alphaP_con,0.0690292,P,con,learning
mu_alphaP_inc,0.0266344,P,inc,learning
mu_alphaV_con,0.0706456,V,con,learning
mu_alphaV_inc,0.0290821,V,inc,learning
mu_alphaP_con,0.0637265,P,con,learning
mu_alphaP_inc,0.0194552,P,inc,learning
mu_alphaV_con,0.0683561,V,con,learning
mu_alphaV_inc,0.0313068,V,inc,learning
mu_alphaP_con,0.0530099,P,con,learning
mu_alphaP_inc,0.0238554,P,inc,learning
mu_alphaV_con,0.0751652,V,con,learning
mu_alphaV_inc,0.0342976,V,inc,learning
mu_alphaP_con,0.0552969,P,con,learning
mu_alphaP_inc,0.0210704,P,inc,learning
mu_alphaV_con,0.0806597,V,con,learning
mu_alphaV_inc,0.0313498,V,inc,learning
mu_alphaP_con,0.0606523,P,con,learning
mu_alphaP_inc,0.0248158,P,inc,learning
mu_alphaV_con,0.0762845,V,con,learning
mu_alphaV_inc,0.0367181,V,inc,learning
mu_alphaP_con,0.0510108,P,con,learning
mu_alphaP_inc,0.0264711,P,inc,learning
mu_alphaV_con,0.0752954,V,con,learning
mu_alphaV_inc,0.0317311,V,inc,learning
mu_alphaP_con,0.0690937,P,con,learning
mu_alphaP_inc,0.0188103,P,inc,learning
mu_alphaV_con,0.0835849,V,con,learning
mu_alphaV_inc,0.0293253,V,inc,learning
mu_alphaP_con,0.0564623,P,con,learning
mu_alphaP_inc,0.0184643,P,inc,learning
mu_alphaV_con,0.0624022,V,con,learning
mu_alphaV_inc,0.0332064,V,inc,learning
mu_alphaP_con,0.0620503,P,con,learning
mu_alphaP_inc,0.0180683,P,inc,learning
mu_alphaV_con,0.0854054,V,con,learning
mu_alphaV_inc,0.0278058,V,inc,learning
mu_alphaP_con,0.0555142,P,con,learning
mu_alphaP_inc,0.0191731,P,inc,learning
mu_alphaV_con,0.0649101,V,con,learning
mu_alphaV_inc,0.0406247,V,inc,learning
mu_alphaP_con,0.0636382,P,con,learning
mu_alphaP_inc,0.0210188,P,inc,learning
mu_alphaV_con,0.0718359,V,con,learning
mu_alphaV_inc,0.0331078,V,inc,learning
mu_alphaP_con,0.0535643,P,con,learning
mu_alphaP_inc,0.0198213,P,inc,learning
mu_alphaV_con,0.0725641,V,con,learning
mu_alphaV_inc,0.0311847,V,inc,learning
mu_alphaP_con,0.0518563,P,con,learning
mu_alphaP_inc,0.0197716,P,inc,learning
mu_alphaV_con,0.0837338,V,con,learning
mu_alphaV_inc,0.0222292,V,inc,learning
mu_alphaP_con,0.0628378,P,con,learning
mu_alphaP_inc,0.0231104,P,inc,learning
mu_alphaV_con,0.0799991,V,con,learning
mu_alphaV_inc,0.038393,V,inc,learning
mu_alphaP_con,0.064778,P,con,learning
mu_alphaP_inc,0.0163383,P,inc,learning
mu_alphaV_con,0.0741711,V,con,learning
mu_alphaV_inc,0.0273713,V,inc,learning
mu_alphaP_con,0.0586861,P,con,learning
mu_alphaP_inc,0.018092,P,inc,learning
mu_alphaV_con,0.0807869,V,con,learning
mu_alphaV_inc,0.0336166,V,inc,learning
mu_alphaP_con,0.0600048,P,con,learning
mu_alphaP_inc,0.0194335,P,inc,learning
mu_alphaV_con,0.0707893,V,con,learning
mu_alphaV_inc,0.0263226,V,inc,learning
mu_alphaP_con,0.0606295,P,con,learning
mu_alphaP_inc,0.0212841,P,inc,learning
mu_alphaV_con,0.0648919,V,con,learning
mu_alphaV_inc,0.026486,V,inc,learning
mu_alphaP_con,0.0552389,P,con,learning
mu_alphaP_inc,0.0260614,P,inc,learning
mu_alphaV_con,0.0727378,V,con,learning
mu_alphaV_inc,0.0265223,V,inc,learning
mu_alphaP_con,0.0461197,P,con,learning
mu_alphaP_inc,0.015832100000000002,P,inc,learning
mu_alphaV_con,0.0706814,V,con,learning
mu_alphaV_inc,0.0293138,V,inc,learning
mu_alphaP_con,0.0538424,P,con,learning
mu_alphaP_inc,0.0245205,P,inc,learning
mu_alphaV_con,0.0734096,V,con,learning
mu_alphaV_inc,0.0345298,V,inc,learning
mu_alphaP_con,0.050174,P,con,learning
mu_alphaP_inc,0.0230019,P,inc,learning
mu_alphaV_con,0.0763124,V,con,learning
mu_alphaV_inc,0.0375045,V,inc,learning
mu_alphaP_con,0.0740203,P,con,learning
mu_alphaP_inc,0.0270971,P,inc,learning
mu_alphaV_con,0.0714217,V,con,learning
mu_alphaV_inc,0.0311839,V,inc,learning
mu_alphaP_con,0.0568802,P,con,learning
mu_alphaP_inc,0.02236,P,inc,learning
mu_alphaV_con,0.0693675,V,con,learning
mu_alphaV_inc,0.030563,V,inc,learning
mu_alphaP_con,0.0604496,P,con,learning
mu_alphaP_inc,0.0186028,P,inc,learning
mu_alphaV_con,0.0694817,V,con,learning
mu_alphaV_inc,0.0345854,V,inc,learning
mu_alphaP_con,0.0581641,P,con,learning
mu_alphaP_inc,0.0186556,P,inc,learning
mu_alphaV_con,0.0772837,V,con,learning
mu_alphaV_inc,0.0375072,V,inc,learning
mu_alphaP_con,0.0569746,P,con,learning
mu_alphaP_inc,0.0188466,P,inc,learning
mu_alphaV_con,0.0795281,V,con,learning
mu_alphaV_inc,0.0316562,V,inc,learning
mu_alphaP_con,0.0572371,P,con,learning
mu_alphaP_inc,0.023414,P,inc,learning
mu_alphaV_con,0.0836343,V,con,learning
mu_alphaV_inc,0.0283717,V,inc,learning
mu_alphaP_con,0.0598336,P,con,learning
mu_alphaP_inc,0.0227423,P,inc,learning
mu_alphaV_con,0.0746585,V,con,learning
mu_alphaV_inc,0.0264988,V,inc,learning
mu_alphaP_con,0.0615595,P,con,learning
mu_alphaP_inc,0.0189173,P,inc,learning
mu_alphaV_con,0.0682954,V,con,learning
mu_alphaV_inc,0.034722,V,inc,learning
mu_alphaP_con,0.0670454,P,con,learning
mu_alphaP_inc,0.019578,P,inc,learning
mu_alphaV_con,0.0766814,V,con,learning
mu_alphaV_inc,0.0313288,V,inc,learning
mu_alphaP_con,0.0525562,P,con,learning
mu_alphaP_inc,0.0217752,P,inc,learning
mu_alphaV_con,0.0731231,V,con,learning
mu_alphaV_inc,0.0272456,V,inc,learning
mu_alphaP_con,0.0654454,P,con,learning
mu_alphaP_inc,0.0217338,P,inc,learning
mu_alphaV_con,0.0761567,V,con,learning
mu_alphaV_inc,0.022973,V,inc,learning
mu_alphaP_con,0.061537,P,con,learning
mu_alphaP_inc,0.0155573,P,inc,learning
mu_alphaV_con,0.0785295,V,con,learning
mu_alphaV_inc,0.0242164,V,inc,learning
mu_alphaP_con,0.0724266,P,con,learning
mu_alphaP_inc,0.02251,P,inc,learning
mu_alphaV_con,0.0737826,V,con,learning
mu_alphaV_inc,0.0305738,V,inc,learning
mu_alphaP_con,0.0541007,P,con,learning
mu_alphaP_inc,0.0222335,P,inc,learning
mu_alphaV_con,0.0834125,V,con,learning
mu_alphaV_inc,0.0274956,V,inc,learning
mu_alphaP_con,0.0731543,P,con,learning
mu_alphaP_inc,0.0178702,P,inc,learning
mu_alphaV_con,0.0882396,V,con,learning
mu_alphaV_inc,0.0259047,V,inc,learning
mu_alphaP_con,0.064009,P,con,learning
mu_alphaP_inc,0.0193235,P,inc,learning
mu_alphaV_con,0.0933724,V,con,learning
mu_alphaV_inc,0.0341861,V,inc,learning
mu_alphaP_con,0.0618,P,con,learning
mu_alphaP_inc,0.0181616,P,inc,learning
mu_alphaV_con,0.0650538,V,con,learning
mu_alphaV_inc,0.0214815,V,inc,learning
mu_alphaP_con,0.0698736,P,con,learning
mu_alphaP_inc,0.0181282,P,inc,learning
mu_alphaV_con,0.0901717,V,con,learning
mu_alphaV_inc,0.0305436,V,inc,learning
mu_alphaP_con,0.0683269,P,con,learning
mu_alphaP_inc,0.0204172,P,inc,learning
mu_alphaV_con,0.0791823,V,con,learning
mu_alphaV_inc,0.0226619,V,inc,learning
mu_alphaP_con,0.0633447,P,con,learning
mu_alphaP_inc,0.0218344,P,inc,learning
mu_alphaV_con,0.0768282,V,con,learning
mu_alphaV_inc,0.0392209,V,inc,learning
mu_alphaP_con,0.0644142,P,con,learning
mu_alphaP_inc,0.0190425,P,inc,learning
mu_alphaV_con,0.0776747,V,con,learning
mu_alphaV_inc,0.0318908,V,inc,learning
mu_alphaP_con,0.0581513,P,con,learning
mu_alphaP_inc,0.0184067,P,inc,learning
mu_alphaV_con,0.0779776,V,con,learning
mu_alphaV_inc,0.0352658,V,inc,learning
mu_alphaP_con,0.060929,P,con,learning
mu_alphaP_inc,0.0170635,P,inc,learning
mu_alphaV_con,0.0811067,V,con,learning
mu_alphaV_inc,0.0311547,V,inc,learning
mu_alphaP_con,0.0563379,P,con,learning
mu_alphaP_inc,0.0162279,P,inc,learning
mu_alphaV_con,0.0799237,V,con,learning
mu_alphaV_inc,0.0323723,V,inc,learning
mu_alphaP_con,0.0527671,P,con,learning
mu_alphaP_inc,0.0187598,P,inc,learning
mu_alphaV_con,0.0808636,V,con,learning
mu_alphaV_inc,0.0313198,V,inc,learning
mu_alphaP_con,0.0687255,P,con,learning
mu_alphaP_inc,0.0252197,P,inc,learning
mu_alphaV_con,0.0870676,V,con,learning
mu_alphaV_inc,0.0324701,V,inc,learning
mu_alphaP_con,0.0637973,P,con,learning
mu_alphaP_inc,0.022778,P,inc,learning
mu_alphaV_con,0.0778786,V,con,learning
mu_alphaV_inc,0.026524,V,inc,learning
mu_alphaP_con,0.0639003,P,con,learning
mu_alphaP_inc,0.0211334,P,inc,learning
mu_alphaV_con,0.0800027,V,con,learning
mu_alphaV_inc,0.0262632,V,inc,learning
mu_alphaP_con,0.0611699,P,con,learning
mu_alphaP_inc,0.0220012,P,inc,learning
mu_alphaV_con,0.0871746,V,con,learning
mu_alphaV_inc,0.0328922,V,inc,learning
mu_alphaP_con,0.0575487,P,con,learning
mu_alphaP_inc,0.025564,P,inc,learning
mu_alphaV_con,0.0700998,V,con,learning
mu_alphaV_inc,0.0285483,V,inc,learning
mu_alphaP_con,0.0641495,P,con,learning
mu_alphaP_inc,0.0238367,P,inc,learning
mu_alphaV_con,0.0716607,V,con,learning
mu_alphaV_inc,0.0321113,V,inc,learning
mu_alphaP_con,0.0521873,P,con,learning
mu_alphaP_inc,0.0206262,P,inc,learning
mu_alphaV_con,0.0780321,V,con,learning
mu_alphaV_inc,0.0385895,V,inc,learning
mu_alphaP_con,0.057873,P,con,learning
mu_alphaP_inc,0.0207701,P,inc,learning
mu_alphaV_con,0.0731792,V,con,learning
mu_alphaV_inc,0.0218053,V,inc,learning
mu_alphaP_con,0.0670901,P,con,learning
mu_alphaP_inc,0.0157638,P,inc,learning
mu_alphaV_con,0.0720947,V,con,learning
mu_alphaV_inc,0.0213781,V,inc,learning
mu_alphaP_con,0.060846,P,con,learning
mu_alphaP_inc,0.01593,P,inc,learning
mu_alphaV_con,0.0783446,V,con,learning
mu_alphaV_inc,0.0346306,V,inc,learning
mu_alphaP_con,0.0569036,P,con,learning
mu_alphaP_inc,0.0201266,P,inc,learning
mu_alphaV_con,0.0813493,V,con,learning
mu_alphaV_inc,0.0282011,V,inc,learning
mu_alphaP_con,0.065423,P,con,learning
mu_alphaP_inc,0.0196454,P,inc,learning
mu_alphaV_con,0.0796314,V,con,learning
mu_alphaV_inc,0.0276843,V,inc,learning
mu_alphaP_con,0.0849971,P,con,learning
mu_alphaP_inc,0.0148993,P,inc,learning
mu_alphaV_con,0.0648832,V,con,learning
mu_alphaV_inc,0.0287211,V,inc,learning
mu_alphaP_con,0.073126,P,con,learning
mu_alphaP_inc,0.0222808,P,inc,learning
mu_alphaV_con,0.0748973,V,con,learning
mu_alphaV_inc,0.0345243,V,inc,learning
mu_alphaP_con,0.0524835,P,con,learning
mu_alphaP_inc,0.0200173,P,inc,learning
mu_alphaV_con,0.069599,V,con,learning
mu_alphaV_inc,0.0217631,V,inc,learning
mu_alphaP_con,0.0588545,P,con,learning
mu_alphaP_inc,0.0166389,P,inc,learning
mu_alphaV_con,0.0701449,V,con,learning
mu_alphaV_inc,0.0339031,V,inc,learning
mu_alphaP_con,0.0601859,P,con,learning
mu_alphaP_inc,0.0207739,P,inc,learning
mu_alphaV_con,0.0762735,V,con,learning
mu_alphaV_inc,0.0287248,V,inc,learning
mu_alphaP_con,0.0535327,P,con,learning
mu_alphaP_inc,0.0256295,P,inc,learning
mu_alphaV_con,0.0776766,V,con,learning
mu_alphaV_inc,0.0295749,V,inc,learning
mu_alphaP_con,0.0621167,P,con,learning
mu_alphaP_inc,0.0252744,P,inc,learning
mu_alphaV_con,0.0844027,V,con,learning
mu_alphaV_inc,0.0246791,V,inc,learning
mu_alphaP_con,0.0634395,P,con,learning
mu_alphaP_inc,0.0225835,P,inc,learning
mu_alphaV_con,0.0711709,V,con,learning
mu_alphaV_inc,0.0235272,V,inc,learning
mu_alphaP_con,0.0557737,P,con,learning
mu_alphaP_inc,0.021209,P,inc,learning
mu_alphaV_con,0.0761172,V,con,learning
mu_alphaV_inc,0.0304285,V,inc,learning
mu_alphaP_con,0.0676908,P,con,learning
mu_alphaP_inc,0.0210185,P,inc,learning
mu_alphaV_con,0.0750659,V,con,learning
mu_alphaV_inc,0.0310785,V,inc,learning
mu_alphaP_con,0.0599642,P,con,learning
mu_alphaP_inc,0.0195288,P,inc,learning
mu_alphaV_con,0.0729992,V,con,learning
mu_alphaV_inc,0.0216208,V,inc,learning
mu_alphaP_con,0.0547747,P,con,learning
mu_alphaP_inc,0.0235317,P,inc,learning
mu_alphaV_con,0.0742551,V,con,learning
mu_alphaV_inc,0.0272684,V,inc,learning
mu_alphaP_con,0.0566049,P,con,learning
mu_alphaP_inc,0.0229811,P,inc,learning
mu_alphaV_con,0.0704514,V,con,learning
mu_alphaV_inc,0.0367455,V,inc,learning
mu_alphaP_con,0.0601938,P,con,learning
mu_alphaP_inc,0.0164118,P,inc,learning
mu_alphaV_con,0.0709269,V,con,learning
mu_alphaV_inc,0.0377186,V,inc,learning
mu_alphaP_con,0.0538874,P,con,learning
mu_alphaP_inc,0.0218445,P,inc,learning
mu_alphaV_con,0.0782425,V,con,learning
mu_alphaV_inc,0.0228331,V,inc,learning
mu_alphaP_con,0.0622744,P,con,learning
mu_alphaP_inc,0.0182337,P,inc,learning
mu_alphaV_con,0.0810803,V,con,learning
mu_alphaV_inc,0.0350682,V,inc,learning
mu_alphaP_con,0.0559385,P,con,learning
mu_alphaP_inc,0.0205287,P,inc,learning
mu_alphaV_con,0.0757079,V,con,learning
mu_alphaV_inc,0.0249918,V,inc,learning
mu_alphaP_con,0.0521227,P,con,learning
mu_alphaP_inc,0.0202902,P,inc,learning
mu_alphaV_con,0.0687822,V,con,learning
mu_alphaV_inc,0.0252888,V,inc,learning
mu_alphaP_con,0.0636043,P,con,learning
mu_alphaP_inc,0.0170443,P,inc,learning
mu_alphaV_con,0.0782106,V,con,learning
mu_alphaV_inc,0.0300185,V,inc,learning
mu_alphaP_con,0.0573869,P,con,learning
mu_alphaP_inc,0.0204514,P,inc,learning
mu_alphaV_con,0.0789438,V,con,learning
mu_alphaV_inc,0.0321217,V,inc,learning
mu_alphaP_con,0.0619692,P,con,learning
mu_alphaP_inc,0.0165077,P,inc,learning
mu_alphaV_con,0.0906458,V,con,learning
mu_alphaV_inc,0.037354,V,inc,learning
mu_alphaP_con,0.0594075,P,con,learning
mu_alphaP_inc,0.0198739,P,inc,learning
mu_alphaV_con,0.0716666,V,con,learning
mu_alphaV_inc,0.0410695,V,inc,learning
mu_alphaP_con,0.0619994,P,con,learning
mu_alphaP_inc,0.0187014,P,inc,learning
mu_alphaV_con,0.0779943,V,con,learning
mu_alphaV_inc,0.0259481,V,inc,learning
mu_alphaP_con,0.0623594,P,con,learning
mu_alphaP_inc,0.0226714,P,inc,learning
mu_alphaV_con,0.080912800000000007,V,con,learning
mu_alphaV_inc,0.0205305,V,inc,learning
mu_alphaP_con,0.0627562,P,con,learning
mu_alphaP_inc,0.0225384,P,inc,learning
mu_alphaV_con,0.0684713,V,con,learning
mu_alphaV_inc,0.025715,V,inc,learning
mu_alphaP_con,0.0788574,P,con,learning
mu_alphaP_inc,0.0217182,P,inc,learning
mu_alphaV_con,0.0726304,V,con,learning
mu_alphaV_inc,0.0251423,V,inc,learning
mu_alphaP_con,0.0614147,P,con,learning
mu_alphaP_inc,0.0171738,P,inc,learning
mu_alphaV_con,0.0736335,V,con,learning
mu_alphaV_inc,0.034334,V,inc,learning
mu_alphaP_con,0.0701401,P,con,learning
mu_alphaP_inc,0.0183861,P,inc,learning
mu_alphaV_con,0.0796629,V,con,learning
mu_alphaV_inc,0.0219249,V,inc,learning
mu_alphaP_con,0.0614667,P,con,learning
mu_alphaP_inc,0.0147728,P,inc,learning
mu_alphaV_con,0.0758581,V,con,learning
mu_alphaV_inc,0.0400103,V,inc,learning
mu_alphaP_con,0.0617422,P,con,learning
mu_alphaP_inc,0.0235343,P,inc,learning
mu_alphaV_con,0.078461,V,con,learning
mu_alphaV_inc,0.0316814,V,inc,learning
mu_alphaP_con,0.0535347,P,con,learning
mu_alphaP_inc,0.0183298,P,inc,learning
mu_alphaV_con,0.081476,V,con,learning
mu_alphaV_inc,0.0314211,V,inc,learning
mu_alphaP_con,0.0685014,P,con,learning
mu_alphaP_inc,0.0234221,P,inc,learning
mu_alphaV_con,0.0726903,V,con,learning
mu_alphaV_inc,0.0278773,V,inc,learning
mu_alphaP_con,0.0531385,P,con,learning
mu_alphaP_inc,0.0254436,P,inc,learning
mu_alphaV_con,0.0820839,V,con,learning
mu_alphaV_inc,0.0280391,V,inc,learning
mu_alphaP_con,0.065745,P,con,learning
mu_alphaP_inc,0.0232381,P,inc,learning
mu_alphaV_con,0.0807495,V,con,learning
mu_alphaV_inc,0.0289461,V,inc,learning
mu_alphaP_con,0.0703574,P,con,learning
mu_alphaP_inc,0.017896,P,inc,learning
mu_alphaV_con,0.0735952,V,con,learning
mu_alphaV_inc,0.0285458,V,inc,learning
mu_alphaP_con,0.0636944,P,con,learning
mu_alphaP_inc,0.0211656,P,inc,learning
mu_alphaV_con,0.082754,V,con,learning
mu_alphaV_inc,0.0232309,V,inc,learning
mu_alphaP_con,0.056304,P,con,learning
mu_alphaP_inc,0.0209408,P,inc,learning
mu_alphaV_con,0.0748271,V,con,learning
mu_alphaV_inc,0.0289931,V,inc,learning
mu_alphaP_con,0.0545907,P,con,learning
mu_alphaP_inc,0.0252409,P,inc,learning
mu_alphaV_con,0.0796382,V,con,learning
mu_alphaV_inc,0.0252193,V,inc,learning
mu_alphaP_con,0.0579285,P,con,learning
mu_alphaP_inc,0.0206336,P,inc,learning
mu_alphaV_con,0.0744727,V,con,learning
mu_alphaV_inc,0.0239553,V,inc,learning
mu_alphaP_con,0.0741096,P,con,learning
mu_alphaP_inc,0.0201193,P,inc,learning
mu_alphaV_con,0.08018,V,con,learning
mu_alphaV_inc,0.0293436,V,inc,learning
mu_alphaP_con,0.0550617,P,con,learning
mu_alphaP_inc,0.0220858,P,inc,learning
mu_alphaV_con,0.0820209,V,con,learning
mu_alphaV_inc,0.0421637,V,inc,learning
mu_alphaP_con,0.054515,P,con,learning
mu_alphaP_inc,0.0174572,P,inc,learning
mu_alphaV_con,0.0813919,V,con,learning
mu_alphaV_inc,0.0330165,V,inc,learning
mu_alphaP_con,0.0614302,P,con,learning
mu_alphaP_inc,0.0200523,P,inc,learning
mu_alphaV_con,0.0637038,V,con,learning
mu_alphaV_inc,0.0332702,V,inc,learning
mu_alphaP_con,0.0593593,P,con,learning
mu_alphaP_inc,0.0213983,P,inc,learning
mu_alphaV_con,0.0806216,V,con,learning
mu_alphaV_inc,0.0309513,V,inc,learning
mu_alphaP_con,0.0578461,P,con,learning
mu_alphaP_inc,0.0207692,P,inc,learning
mu_alphaV_con,0.0835821,V,con,learning
